Province ID,District ID,Municipality ID,Municipality Name,Ward No,Area Name,Total Households,Total Population,Male Population,Female Population
2,17,13,Bideha Municipality,9,Ward - 9,1152,5539,2634,2905
2,17,14,Aurahi Gaunpalika,1,Ward - 1,1209,6596,3319,3277
2,17,14,Aurahi Gaunpalika,2,Ward - 2,1111,5237,2497,2740
2,17,14,Aurahi Gaunpalika,3,Ward - 3,652,3253,1565,1688
2,17,14,Aurahi Gaunpalika,4,Ward - 4,474,2564,1306,1258
2,17,14,Aurahi Gaunpalika,5,Ward - 5,584,2879,1398,1481
2,17,14,Aurahi Gaunpalika,6,Ward - 6,763,3524,1604,1920
2,17,15,Janakpurdham Sub-Metropolitian City,1,Ward - 1,2080,10214,5338,4876
2,17,15,Janakpurdham Sub-Metropolitian City,2,Ward - 2,1459,6278,3268,3010
2,17,15,Janakpurdham Sub-Metropolitian City,3,Ward - 3,313,1705,907,798
2,17,15,Janakpurdham Sub-Metropolitian City,4,Ward - 4,4395,18234,9554,8680
2,17,15,Janakpurdham Sub-Metropolitian City,5,Ward - 5,306,1825,941,884
2,17,15,Janakpurdham Sub-Metropolitian City,6,Ward - 6,559,3254,1668,1586
2,17,15,Janakpurdham Sub-Metropolitian City,7,Ward - 7,2291,10956,5781,5175
2,17,15,Janakpurdham Sub-Metropolitian City,8,Ward - 8,3123,13951,7393,6558
2,17,15,Janakpurdham Sub-Metropolitian City,9,Ward - 9,1699,7249,3829,3420
2,17,15,Janakpurdham Sub-Metropolitian City,10,Ward - 10,675,3218,1666,1552
2,17,15,Janakpurdham Sub-Metropolitian City,11,Ward - 11,1126,5225,2738,2487
2,17,15,Janakpurdham Sub-Metropolitian City,12,Ward - 12,1706,7859,4108,3751
2,17,15,Janakpurdham Sub-Metropolitian City,13,Ward - 13,1626,7994,4119,3875
2,17,15,Janakpurdham Sub-Metropolitian City,14,Ward - 14,2129,10607,5480,5127
2,17,15,Janakpurdham Sub-Metropolitian City,15,Ward - 15,713,3416,1727,1689
2,17,15,Janakpurdham Sub-Metropolitian City,16,Ward - 16,1915,9485,4803,4682
2,17,15,Janakpurdham Sub-Metropolitian City,17,Ward - 17,2018,10136,5120,5016
2,17,15,Janakpurdham Sub-Metropolitian City,18,Ward - 18,1182,6114,2955,3159
2,17,15,Janakpurdham Sub-Metropolitian City,19,Ward - 19,2086,11093,5724,5369
2,17,15,Janakpurdham Sub-Metropolitian City,20,Ward - 20,1817,8944,4347,4597
2,17,15,Janakpurdham Sub-Metropolitian City,21,Ward - 21,1723,8547,4338,4209
2,17,15,Janakpurdham Sub-Metropolitian City,22,Ward - 22,672,3506,1742,1764
2,17,15,Janakpurdham Sub-Metropolitian City,23,Ward - 23,1772,8954,4460,4494
2,17,15,Janakpurdham Sub-Metropolitian City,24,Ward - 24,1626,8454,4148,4306
2,17,15,Janakpurdham Sub-Metropolitian City,25,Ward - 25,1398,7338,3610,3728
2,17,16,Dhanauji Gaunpalika,1,Ward - 1,689,3491,1694,1797
2,17,16,Dhanauji Gaunpalika,2,Ward - 2,835,3917,1927,1990
2,17,16,Dhanauji Gaunpalika,3,Ward - 3,869,4525,2170,2355
2,17,16,Dhanauji Gaunpalika,4,Ward - 4,911,4457,2094,2363
2,17,16,Dhanauji Gaunpalika,5,Ward - 5,1104,5552,2671,2881
2,17,17,Nagarain Municipality,1,Ward - 1,882,4334,2148,2186
2,17,17,Nagarain Municipality,2,Ward - 2,1020,4693,2317,2376
2,17,17,Nagarain Municipality,3,Ward - 3,1092,5183,2562,2621
2,17,17,Nagarain Municipality,4,Ward - 4,883,4408,2210,2198
2,17,17,Nagarain Municipality,5,Ward - 5,599,2727,1352,1375
2,17,17,Nagarain Municipality,6,Ward - 6,1177,5810,2750,3060
2,17,17,Nagarain Municipality,7,Ward - 7,675,3268,1579,1689
2,17,17,Nagarain Municipality,8,Ward - 8,772,3837,1894,1943
2,17,17,Nagarain Municipality,9,Ward - 9,821,3777,1789,1988
2,17,18,Mukhiyapatti Musaharmiya Gaunpalika,1,Ward - 1,722,3930,1955,1975
2,17,18,Mukhiyapatti Musaharmiya Gaunpalika,2,Ward - 2,757,4065,2114,1951
2,17,18,Mukhiyapatti Musaharmiya Gaunpalika,3,Ward - 3,1306,6834,3429,3405
2,17,18,Mukhiyapatti Musaharmiya Gaunpalika,4,Ward - 4,914,4583,2259,2324
2,17,18,Mukhiyapatti Musaharmiya Gaunpalika,5,Ward - 5,809,4061,2003,2058
2,17,18,Mukhiyapatti Musaharmiya Gaunpalika,6,Ward - 6,923,4735,2409,2326
2,18,1,Bardibas Municipality,1,Ward - 1,2360,9198,4641,4557
2,18,1,Bardibas Municipality,2,Ward - 2,861,3790,1895,1895
2,18,1,Bardibas Municipality,3,Ward - 3,2175,8602,4154,4448
2,18,1,Bardibas Municipality,4,Ward - 4,1151,4846,2343,2503
2,18,1,Bardibas Municipality,5,Ward - 5,1390,5815,2735,3080
2,18,1,Bardibas Municipality,6,Ward - 6,1171,5388,2662,2726
2,18,1,Bardibas Municipality,7,Ward - 7,704,3458,1723,1735
2,18,1,Bardibas Municipality,8,Ward - 8,1304,5828,2892,2936
2,18,1,Bardibas Municipality,9,Ward - 9,1004,4849,2452,2397
2,18,1,Bardibas Municipality,10,Ward - 10,828,3876,1938,1938
2,18,1,Bardibas Municipality,11,Ward - 11,975,4626,2297,2329
2,18,1,Bardibas Municipality,12,Ward - 12,947,4550,2193,2357
2,18,1,Bardibas Municipality,13,Ward - 13,887,4215,2063,2152
2,18,1,Bardibas Municipality,14,Ward - 14,1067,5320,2723,2597
2,18,2,Gaushala Municipality,1,Ward - 1,1594,7638,3845,3793
2,18,2,Gaushala Municipality,2,Ward - 2,1645,8613,4166,4447
2,18,2,Gaushala Municipality,3,Ward - 3,828,4234,2148,2086
2,18,2,Gaushala Municipality,4,Ward - 4,1612,8194,4138,4056
2,18,2,Gaushala Municipality,5,Ward - 5,1451,7702,3916,3786
2,18,2,Gaushala Municipality,6,Ward - 6,669,3180,1615,1565
2,18,2,Gaushala Municipality,7,Ward - 7,769,4446,2243,2203
2,18,2,Gaushala Municipality,8,Ward - 8,1231,5827,2916,2911
2,18,2,Gaushala Municipality,9,Ward - 9,1149,5822,2885,2937
2,18,2,Gaushala Municipality,10,Ward - 10,1269,6236,3085,3151
2,18,2,Gaushala Municipality,11,Ward - 11,1192,5833,2901,2932
2,18,2,Gaushala Municipality,12,Ward - 12,1037,4756,2392,2364
2,18,3,Sonama Gaunpalika,1,Ward - 1,1093,5774,2920,2854
2,18,3,Sonama Gaunpalika,2,Ward - 2,896,5183,2646,2537
2,18,3,Sonama Gaunpalika,3,Ward - 3,1348,7388,3764,3624
2,18,3,Sonama Gaunpalika,4,Ward - 4,1008,5398,2719,2679
2,18,3,Sonama Gaunpalika,5,Ward - 5,859,4799,2525,2274
2,18,3,Sonama Gaunpalika,6,Ward - 6,804,4972,2529,2443
2,18,3,Sonama Gaunpalika,7,Ward - 7,969,5536,2722,2814
2,18,3,Sonama Gaunpalika,8,Ward - 8,625,4032,2097,1935
2,18,4,Aurahi Municipality,1,Ward - 1,951,5138,2554,2584
2,18,4,Aurahi Municipality,2,Ward - 2,917,4893,2460,2433
2,18,4,Aurahi Municipality,3,Ward - 3,958,4990,2509,2481
2,18,4,Aurahi Municipality,4,Ward - 4,970,5092,2535,2557
2,18,4,Aurahi Municipality,5,Ward - 5,539,2935,1458,1477
2,18,4,Aurahi Municipality,6,Ward - 6,670,3304,1642,1662
2,18,4,Aurahi Municipality,7,Ward - 7,556,2980,1505,1475
2,18,4,Aurahi Municipality,8,Ward - 8,709,3857,1914,1943
2,18,4,Aurahi Municipality,9,Ward - 9,772,4172,2134,2038
2,18,5,Bhangaha Municipality,1,Ward - 1,857,4347,2001,2346
2,18,5,Bhangaha Municipality,2,Ward - 2,956,4862,2361,2501
2,18,5,Bhangaha Municipality,3,Ward - 3,1047,4997,2313,2684
2,18,5,Bhangaha Municipality,4,Ward - 4,962,4998,2571,2427
2,18,5,Bhangaha Municipality,5,Ward - 5,1116,5533,2609,2924
2,18,5,Bhangaha Municipality,6,Ward - 6,1587,8039,3850,4189
2,18,5,Bhangaha Municipality,7,Ward - 7,1310,6905,3367,3538
2,18,5,Bhangaha Municipality,8,Ward - 8,1435,7645,3678,3967
2,18,5,Bhangaha Municipality,9,Ward - 9,1645,8028,3984,4044
2,18,6,Loharpatti Municipality,1,Ward - 1,837,4249,2115,2134
2,18,6,Loharpatti Municipality,2,Ward - 2,598,2940,1431,1509
2,18,6,Loharpatti Municipality,3,Ward - 3,1357,6739,3231,3508
2,18,6,Loharpatti Municipality,4,Ward - 4,1885,9545,4578,4967
2,18,6,Loharpatti Municipality,5,Ward - 5,959,4756,2273,2483
2,18,6,Loharpatti Municipality,6,Ward - 6,920,4484,2182,2302
2,18,6,Loharpatti Municipality,7,Ward - 7,1066,5218,2437,2781
2,18,6,Loharpatti Municipality,8,Ward - 8,1042,5305,2498,2807
2,18,6,Loharpatti Municipality,9,Ward - 9,469,2537,1201,1336
2,18,7,Balawa Municipality,1,Ward - 1,790,4138,2034,2104
2,18,7,Balawa Municipality,2,Ward - 2,619,3104,1528,1576
2,18,7,Balawa Municipality,3,Ward - 3,564,2840,1422,1418
2,18,7,Balawa Municipality,4,Ward - 4,730,4507,2183,2324
2,18,7,Balawa Municipality,5,Ward - 5,666,3397,1716,1681
2,18,7,Balawa Municipality,6,Ward - 6,1230,6286,3104,3182
2,18,7,Balawa Municipality,7,Ward - 7,693,3542,1796,1746
2,18,7,Balawa Municipality,8,Ward - 8,838,4238,2142,2096
2,18,7,Balawa Municipality,9,Ward - 9,1099,5919,2815,3104
2,18,7,Balawa Municipality,10,Ward - 10,806,4399,2161,2238
2,18,7,Balawa Municipality,11,Ward - 11,1402,7103,3376,3727
2,18,8,Ram Gopalpur Municipality,1,Ward - 1,615,3416,1633,1783
2,18,8,Ram Gopalpur Municipality,2,Ward - 2,750,4147,2027,2120
2,18,8,Ram Gopalpur Municipality,3,Ward - 3,544,2989,1514,1475
2,18,8,Ram Gopalpur Municipality,4,Ward - 4,612,3501,1772,1729
2,18,8,Ram Gopalpur Municipality,5,Ward - 5,979,5380,2787,2593
2,18,8,Ram Gopalpur Municipality,6,Ward - 6,557,3205,1653,1552
2,18,8,Ram Gopalpur Municipality,7,Ward - 7,683,3671,1764,1907
2,18,8,Ram Gopalpur Municipality,8,Ward - 8,851,4419,2181,2238
2,18,8,Ram Gopalpur Municipality,9,Ward - 9,1015,5473,2760,2713
2,18,9,Samsi Gaunpalika,1,Ward - 1,628,3570,1766,1804
2,18,9,Samsi Gaunpalika,2,Ward - 2,1563,8901,4020,4881
2,18,9,Samsi Gaunpalika,3,Ward - 3,769,4733,2298,2435
2,18,9,Samsi Gaunpalika,4,Ward - 4,1040,6002,3048,2954
2,18,9,Samsi Gaunpalika,5,Ward - 5,1193,6067,2986,3081
2,18,9,Samsi Gaunpalika,6,Ward - 6,847,5151,2449,2702
2,18,9,Samsi Gaunpalika,7,Ward - 7,775,4161,2145,2016
2,18,10,Manara Shisawa Municipality,1,Ward - 1,1407,6918,3414,3504
2,18,10,Manara Shisawa Municipality,2,Ward - 2,1363,6495,3125,3370
2,18,10,Manara Shisawa Municipality,3,Ward - 3,873,4688,2363,2325
2,18,10,Manara Shisawa Municipality,4,Ward - 4,803,3999,1966,2033
2,18,10,Manara Shisawa Municipality,5,Ward - 5,824,4710,2298,2412
2,18,10,Manara Shisawa Municipality,6,Ward - 6,1204,7282,3691,3591
2,18,10,Manara Shisawa Municipality,7,Ward - 7,1060,5389,2662,2727
2,18,10,Manara Shisawa Municipality,8,Ward - 8,658,3588,1674,1914
2,18,10,Manara Shisawa Municipality,9,Ward - 9,751,3747,1886,1861
2,18,10,Manara Shisawa Municipality,10,Ward - 10,1107,5375,2600,2775
2,18,11,Ekadara Gaunpalika,1,Ward - 1,923,4703,2251,2452
2,18,11,Ekadara Gaunpalika,2,Ward - 2,961,5391,2723,2668
2,18,11,Ekadara Gaunpalika,3,Ward - 3,1027,5020,2512,2508
2,18,11,Ekadara Gaunpalika,4,Ward - 4,1328,7260,3731,3529
2,18,11,Ekadara Gaunpalika,5,Ward - 5,868,4831,2381,2450
2,18,11,Ekadara Gaunpalika,6,Ward - 6,831,4565,2312,2253
2,18,12,Mahottari Gaunpalika,1,Ward - 1,1150,6004,2904,3100
2,18,12,Mahottari Gaunpalika,2,Ward - 2,1099,5467,2693,2774
2,18,12,Mahottari Gaunpalika,3,Ward - 3,1330,6629,3217,3412
2,18,12,Mahottari Gaunpalika,4,Ward - 4,623,3229,1529,1700
2,18,12,Mahottari Gaunpalika,5,Ward - 5,720,3655,1861,1794
2,18,12,Mahottari Gaunpalika,6,Ward - 6,765,3823,1808,2015
2,18,13,Pipara Gaunpalika,1,Ward - 1,1567,7898,4036,3862
2,18,13,Pipara Gaunpalika,2,Ward - 2,813,4118,1944,2174
2,18,13,Pipara Gaunpalika,3,Ward - 3,889,4316,2133,2183
2,18,13,Pipara Gaunpalika,4,Ward - 4,1144,5305,2611,2694
2,18,13,Pipara Gaunpalika,5,Ward - 5,1444,6855,3481,3374
2,18,13,Pipara Gaunpalika,6,Ward - 6,1535,7328,3720,3608
2,18,13,Pipara Gaunpalika,7,Ward - 7,910,4715,2368,2347
2,18,14,Matihani Municipality,1,Ward - 1,334,1766,817,949
2,18,14,Matihani Municipality,2,Ward - 2,1039,5441,2615,2826
2,18,14,Matihani Municipality,3,Ward - 3,669,3640,1719,1921
2,18,14,Matihani Municipality,4,Ward - 4,658,3634,1750,1884
2,18,14,Matihani Municipality,5,Ward - 5,801,4025,1971,2054
2,18,14,Matihani Municipality,6,Ward - 6,518,3386,1692,1694
2,18,14,Matihani Municipality,7,Ward - 7,719,3981,1975,2006
2,18,14,Matihani Municipality,8,Ward - 8,686,3817,1906,1911
2,18,14,Matihani Municipality,9,Ward - 9,1285,6446,3107,3339
2,18,15,Jaleshwor Municipality,1,Ward - 1,886,4626,2334,2292
2,18,15,Jaleshwor Municipality,2,Ward - 2,1411,7005,3570,3435
2,18,15,Jaleshwor Municipality,3,Ward - 3,1261,6652,3337,3315
2,18,15,Jaleshwor Municipality,4,Ward - 4,1176,5760,2702,3058
2,18,15,Jaleshwor Municipality,5,Ward - 5,784,3940,1926,2014
2,18,15,Jaleshwor Municipality,6,Ward - 6,1422,7553,3713,3840
2,18,15,Jaleshwor Municipality,7,Ward - 7,1159,6372,3117,3255
2,18,15,Jaleshwor Municipality,8,Ward - 8,692,3526,1759,1767
2,18,15,Jaleshwor Municipality,9,Ward - 9,1233,6396,3057,3339
2,18,15,Jaleshwor Municipality,10,Ward - 10,452,2422,1193,1229
2,18,15,Jaleshwor Municipality,11,Ward - 11,806,3989,1938,2051
2,18,15,Jaleshwor Municipality,12,Ward - 12,1098,5561,2745,2816
2,19,1,Lalbandi Municipality,1,Ward - 1,1004,4951,2500,2451
2,19,1,Lalbandi Municipality,2,Ward - 2,1484,6867,3372,3495
2,19,1,Lalbandi Municipality,3,Ward - 3,592,2884,1395,1489
2,19,1,Lalbandi Municipality,4,Ward - 4,601,2912,1431,1481
2,19,1,Lalbandi Municipality,5,Ward - 5,1109,5037,2539,2498
2,19,1,Lalbandi Municipality,6,Ward - 6,968,3984,1904,2080
2,19,1,Lalbandi Municipality,7,Ward - 7,1241,5389,2694,2695
2,19,1,Lalbandi Municipality,8,Ward - 8,736,3117,1488,1629
2,19,1,Lalbandi Municipality,9,Ward - 9,761,3331,1684,1647
2,19,1,Lalbandi Municipality,10,Ward - 10,605,2719,1323,1396
2,19,1,Lalbandi Municipality,11,Ward - 11,797,3578,1753,1825
2,19,1,Lalbandi Municipality,12,Ward - 12,459,2056,996,1060
2,19,1,Lalbandi Municipality,13,Ward - 13,385,1695,845,850
2,19,1,Lalbandi Municipality,14,Ward - 14,709,3458,1765,1693
2,19,1,Lalbandi Municipality,15,Ward - 15,993,4388,2225,2163
2,19,1,Lalbandi Municipality,16,Ward - 16,1025,4088,2011,2077
2,19,1,Lalbandi Municipality,17,Ward - 17,1404,5965,2958,3007
2,19,2,Hariwan Municipality,1,Ward - 1,941,4104,1965,2139
2,19,2,Hariwan Municipality,2,Ward - 2,899,4053,1984,2069
2,19,2,Hariwan Municipality,3,Ward - 3,708,3541,1717,1824
2,19,2,Hariwan Municipality,4,Ward - 4,753,3579,1718,1861
2,19,2,Hariwan Municipality,5,Ward - 5,804,4081,2022,2059
2,19,2,Hariwan Municipality,6,Ward - 6,842,3702,1788,1914
2,19,2,Hariwan Municipality,7,Ward - 7,626,3089,1513,1576
2,19,2,Hariwan Municipality,8,Ward - 8,1356,5883,2851,3032
2,19,2,Hariwan Municipality,9,Ward - 9,878,3948,1971,1977
2,19,2,Hariwan Municipality,10,Ward - 10,1448,6170,2990,3180
2,19,2,Hariwan Municipality,11,Ward - 11,1485,7838,3886,3952
2,19,3,Bagmati Municipality,1,Ward - 1,1142,4734,2269,2465
2,19,3,Bagmati Municipality,2,Ward - 2,728,3077,1474,1603
2,19,3,Bagmati Municipality,3,Ward - 3,910,4231,2055,2176
2,19,3,Bagmati Municipality,4,Ward - 4,1642,6674,3259,3415
2,19,3,Bagmati Municipality,5,Ward - 5,1252,5172,2557,2615
2,19,3,Bagmati Municipality,6,Ward - 6,594,2658,1263,1395
2,19,3,Bagmati Municipality,7,Ward - 7,793,3823,1858,1965
2,19,3,Bagmati Municipality,8,Ward - 8,767,3542,1744,1798
2,19,3,Bagmati Municipality,9,Ward - 9,643,3191,1559,1632
2,19,3,Bagmati Municipality,10,Ward - 10,790,3747,1847,1900
2,19,3,Bagmati Municipality,11,Ward - 11,614,2496,1247,1249
2,19,3,Bagmati Municipality,12,Ward - 12,893,3761,1883,1878
2,19,4,Barahathawa Municipality,1,Ward - 1,1243,6881,3389,3492
2,19,4,Barahathawa Municipality,2,Ward - 2,902,4221,2135,2086
2,19,4,Barahathawa Municipality,3,Ward - 3,1307,6926,3473,3453
2,19,4,Barahathawa Municipality,4,Ward - 4,315,1699,847,852
2,19,4,Barahathawa Municipality,5,Ward - 5,1520,8147,4224,3923
2,19,4,Barahathawa Municipality,6,Ward - 6,619,3365,1729,1636
2,19,4,Barahathawa Municipality,7,Ward - 7,1254,6909,3530,3379
2,19,4,Barahathawa Municipality,8,Ward - 8,665,3384,1734,1650
2,19,4,Barahathawa Municipality,9,Ward - 9,1104,5130,2526,2604
2,19,4,Barahathawa Municipality,10,Ward - 10,870,4513,2253,2260
2,19,4,Barahathawa Municipality,11,Ward - 11,1016,5246,2623,2623
2,19,4,Barahathawa Municipality,12,Ward - 12,647,3513,1786,1727
2,19,4,Barahathawa Municipality,13,Ward - 13,576,3169,1570,1599
2,19,4,Barahathawa Municipality,14,Ward - 14,896,4979,2560,2419
2,19,4,Barahathawa Municipality,15,Ward - 15,699,3672,1808,1864
2,19,4,Barahathawa Municipality,16,Ward - 16,820,4410,2227,2183
2,19,4,Barahathawa Municipality,17,Ward - 17,447,2479,1224,1255
2,19,4,Barahathawa Municipality,18,Ward - 18,443,2477,1277,1200
2,19,5,Haripur Municipality,1,Ward - 1,1027,4752,2352,2400
2,19,5,Haripur Municipality,2,Ward - 2,1034,4781,2374,2407
2,19,5,Haripur Municipality,3,Ward - 3,643,3668,1811,1857
2,19,5,Haripur Municipality,4,Ward - 4,750,3718,1814,1904
2,19,5,Haripur Municipality,5,Ward - 5,1086,6426,3111,3315
2,19,5,Haripur Municipality,6,Ward - 6,1056,5493,2588,2905
2,19,5,Haripur Municipality,7,Ward - 7,940,5025,2438,2587
2,19,5,Haripur Municipality,8,Ward - 8,721,3292,1620,1672
2,19,5,Haripur Municipality,9,Ward - 9,1093,6078,3033,3045
2,19,6,Ishworpur Municipality,1,Ward - 1,833,4863,2373,2490
2,19,6,Ishworpur Municipality,2,Ward - 2,754,3612,1811,1801
2,19,6,Ishworpur Municipality,3,Ward - 3,998,5727,2844,2883
2,19,6,Ishworpur Municipality,4,Ward - 4,862,3523,1692,1831
2,19,6,Ishworpur Municipality,5,Ward - 5,1175,5850,2812,3038
2,19,6,Ishworpur Municipality,6,Ward - 6,1217,6120,2982,3138
2,19,6,Ishworpur Municipality,7,Ward - 7,1080,6079,3128,2951
2,19,6,Ishworpur Municipality,8,Ward - 8,628,2844,1365,1479
2,19,6,Ishworpur Municipality,9,Ward - 9,1025,5358,2705,2653
2,19,6,Ishworpur Municipality,10,Ward - 10,537,2836,1395,1441
2,19,6,Ishworpur Municipality,11,Ward - 11,345,1851,942,909
2,19,6,Ishworpur Municipality,12,Ward - 12,1139,4737,2250,2487
2,19,6,Ishworpur Municipality,13,Ward - 13,1009,5014,2476,2538
2,19,6,Ishworpur Municipality,14,Ward - 14,936,4710,2354,2356
2,19,6,Ishworpur Municipality,15,Ward - 15,983,5253,2679,2574
2,19,7,Haripurwa Municipality,1,Ward - 1,500,3473,1805,1668
2,19,7,Haripurwa Municipality,2,Ward - 2,477,2924,1512,1412
2,19,7,Haripurwa Municipality,3,Ward - 3,746,4192,2137,2055
2,19,7,Haripurwa Municipality,4,Ward - 4,818,4226,2124,2102
2,19,7,Haripurwa Municipality,5,Ward - 5,1277,6670,3469,3201
2,19,7,Haripurwa Municipality,6,Ward - 6,745,4000,2027,1973
2,19,7,Haripurwa Municipality,7,Ward - 7,597,2846,1375,1471
2,19,7,Haripurwa Municipality,8,Ward - 8,620,3257,1620,1637
2,19,7,Haripurwa Municipality,9,Ward - 9,1360,7126,3488,3638
2,19,8,Parsa Gaunpalika,1,Ward - 1,786,4321,2246,2075
2,19,8,Parsa Gaunpalika,2,Ward - 2,841,4471,2297,2174
2,19,8,Parsa Gaunpalika,3,Ward - 3,648,3080,1453,1627
2,19,8,Parsa Gaunpalika,4,Ward - 4,871,4675,2345,2330
2,19,8,Parsa Gaunpalika,5,Ward - 5,636,3698,1925,1773
2,19,8,Parsa Gaunpalika,6,Ward - 6,705,3760,1891,1869
2,19,9,Brahmapuri Gaunpalika,1,Ward - 1,761,3974,1948,2026
2,19,9,Brahmapuri Gaunpalika,2,Ward - 2,1136,5667,2743,2924
2,19,9,Brahmapuri Gaunpalika,3,Ward - 3,944,5103,2585,2518
2,19,9,Brahmapuri Gaunpalika,4,Ward - 4,662,4025,1992,2033
2,19,9,Brahmapuri Gaunpalika,5,Ward - 5,758,4014,1996,2018
2,19,9,Brahmapuri Gaunpalika,6,Ward - 6,813,4292,2158,2134
2,19,9,Brahmapuri Gaunpalika,7,Ward - 7,865,4303,2147,2156
2,19,10,Chandranagar Gaunpalika,1,Ward - 1,1035,5994,3071,2923
2,19,10,Chandranagar Gaunpalika,2,Ward - 2,1128,5694,2900,2794
2,19,10,Chandranagar Gaunpalika,3,Ward - 3,1019,5394,2653,2741
2,19,10,Chandranagar Gaunpalika,4,Ward - 4,857,4929,2528,2401
2,19,10,Chandranagar Gaunpalika,5,Ward - 5,733,4520,2319,2201
2,19,10,Chandranagar Gaunpalika,6,Ward - 6,1095,5944,3006,2938
2,19,10,Chandranagar Gaunpalika,7,Ward - 7,846,4433,2228,2205
2,19,11,Kabilashi Municipality,1,Ward - 1,735,3711,1884,1827
2,19,11,Kabilashi Municipality,2,Ward - 2,664,3546,1704,1842
2,19,11,Kabilashi Municipality,3,Ward - 3,885,4755,2365,2390
2,19,11,Kabilashi Municipality,4,Ward - 4,794,4402,2277,2125
2,19,11,Kabilashi Municipality,5,Ward - 5,712,4150,2117,2033
2,19,11,Kabilashi Municipality,6,Ward - 6,659,4007,2027,1980
2,19,11,Kabilashi Municipality,7,Ward - 7,731,3824,1959,1865
2,19,11,Kabilashi Municipality,8,Ward - 8,1456,7270,3708,3562
2,19,11,Kabilashi Municipality,9,Ward - 9,739,4125,2162,1963
2,19,11,Kabilashi Municipality,10,Ward - 10,755,4414,2249,2165
2,19,12,Chakraghatta Gaunpalika,1,Ward - 1,496,2551,1323,1228
2,19,12,Chakraghatta Gaunpalika,2,Ward - 2,637,3380,1700,1680
2,19,12,Chakraghatta Gaunpalika,3,Ward - 3,683,4290,2180,2110
2,19,12,Chakraghatta Gaunpalika,4,Ward - 4,474,3346,1696,1650
2,19,12,Chakraghatta Gaunpalika,5,Ward - 5,482,2662,1404,1258
2,19,12,Chakraghatta Gaunpalika,6,Ward - 6,401,2430,1229,1201
2,19,12,Chakraghatta Gaunpalika,7,Ward - 7,637,3776,1945,1831
2,19,12,Chakraghatta Gaunpalika,8,Ward - 8,736,4286,2147,2139
2,19,12,Chakraghatta Gaunpalika,9,Ward - 9,493,2829,1461,1368
2,19,13,Basbariya Gaunpalika,1,Ward - 1,963,5555,2898,2657
2,19,13,Basbariya Gaunpalika,2,Ward - 2,832,4788,2393,2395
2,19,13,Basbariya Gaunpalika,3,Ward - 3,738,3885,1921,1964
2,19,13,Basbariya Gaunpalika,4,Ward - 4,715,3925,2036,1889
2,19,13,Basbariya Gaunpalika,5,Ward - 5,610,3670,1880,1790
2,19,13,Basbariya Gaunpalika,6,Ward - 6,728,4082,2109,1973
2,19,14,Dhanakaul Gaunpalika,1,Ward - 1,997,5428,2778,2650
2,19,14,Dhanakaul Gaunpalika,2,Ward - 2,822,4450,2330,2120
2,19,14,Dhanakaul Gaunpalika,3,Ward - 3,600,3232,1648,1584
2,19,14,Dhanakaul Gaunpalika,4,Ward - 4,748,3838,1942,1896
2,19,14,Dhanakaul Gaunpalika,5,Ward - 5,645,3443,1804,1639
2,19,14,Dhanakaul Gaunpalika,6,Ward - 6,508,2898,1520,1378
2,19,14,Dhanakaul Gaunpalika,7,Ward - 7,792,4685,2388,2297
2,19,15,Ramnagar Gaunpalika,1,Ward - 1,1447,7851,4098,3753
2,19,15,Ramnagar Gaunpalika,2,Ward - 2,813,5596,2870,2726
2,19,15,Ramnagar Gaunpalika,3,Ward - 3,495,2532,1298,1234
2,19,15,Ramnagar Gaunpalika,4,Ward - 4,745,4484,2357,2127
2,19,15,Ramnagar Gaunpalika,5,Ward - 5,396,2264,1163,1101
2,19,15,Ramnagar Gaunpalika,6,Ward - 6,811,4748,2439,2309
2,19,15,Ramnagar Gaunpalika,7,Ward - 7,670,3891,2025,1866
2,19,16,Balara Municipality,1,Ward - 1,683,3943,2053,1890
2,19,16,Balara Municipality,2,Ward - 2,1030,5630,2882,2748
2,19,16,Balara Municipality,3,Ward - 3,504,2778,1461,1317
2,19,16,Balara Municipality,4,Ward - 4,714,4371,2322,2049
2,19,16,Balara Municipality,5,Ward - 5,896,4565,2387,2178
2,19,16,Balara Municipality,6,Ward - 6,895,5185,2618,2567
2,19,16,Balara Municipality,7,Ward - 7,791,4516,2365,2151
2,19,16,Balara Municipality,8,Ward - 8,948,5164,2624,2540
2,19,16,Balara Municipality,9,Ward - 9,696,3965,2016,1949
2,19,16,Balara Municipality,10,Ward - 10,805,4416,2304,2112
2,19,16,Balara Municipality,11,Ward - 11,660,3379,1739,1640
2,19,17,Godaita Municipality,1,Ward - 1,378,2322,1215,1107
2,19,17,Godaita Municipality,2,Ward - 2,1236,7230,3685,3545
2,19,17,Godaita Municipality,3,Ward - 3,901,5347,2780,2567
2,19,17,Godaita Municipality,4,Ward - 4,604,3895,1952,1943
2,19,17,Godaita Municipality,5,Ward - 5,813,5059,2563,2496
2,19,17,Godaita Municipality,6,Ward - 6,713,4187,2138,2049
2,19,17,Godaita Municipality,7,Ward - 7,657,3744,1939,1805
2,19,17,Godaita Municipality,8,Ward - 8,666,3922,1991,1931
2,19,17,Godaita Municipality,9,Ward - 9,554,3289,1697,1592
2,19,17,Godaita Municipality,10,Ward - 10,899,4612,2226,2386
2,19,17,Godaita Municipality,11,Ward - 11,1073,5932,3041,2891
2,19,17,Godaita Municipality,12,Ward - 12,809,4731,2476,2255
